interval_start_local	interval_end_local	solar	wind	geothermal	biomass	biogas	small_hydro	coal	nuclear	natural_gas	large_hydro	batteries	imports	other
2024-02-01 01:50:00-03:00	2024-02-01 01:55:00-03:00	-54	3682	746	218	202	263	0	2260	10171	2685	294	4821	0
2024-02-01 01:55:00-03:00	2024-02-01 02:00:00-03:00	-55	3558	747	217	202	262	0	2260	10120	2681	379	4838	0
2024-02-01 02:00:00-03:00	2024-02-01 02:05:00-03:00	-54	3360	747	217	202	263	0	2261	10221	2615	430	4850	0
2024-02-01 02:05:00-03:00	2024-02-01 02:10:00-03:00	-52	3153	747	217	201	262	0	2260	10315	2606	438	5058	0
2024-02-01 02:10:00-03:00	2024-02-01 02:15:00-03:00	-52	3046	747	216	201	263	0	2260	10316	2606	483	5200	0
2024-02-01 02:15:00-03:00	2024-02-01 02:20:00-03:00	-52	3083	746	214	201	262	0	2259	10305	2581	555	5068	0
2024-02-01 02:20:00-03:00	2024-02-01 02:25:00-03:00	-52	2993	747	213	201	260	0	2260	10324	2572	491	5115	0
2024-02-01 02:25:00-03:00	2024-02-01 02:30:00-03:00	-52	2911	747	212	202	260	0	2260	10345	2567	339	5208	0
2024-02-01 02:30:00-03:00	2024-02-01 02:35:00-03:00	-51	2949	747	213	202	260	0	2260	10348	2574	185	5181	0
2024-02-01 02:35:00-03:00	2024-02-01 02:40:00-03:00	-52	2909	747	214	202	260	0	2260	10326	2502	77	5334	0
2024-02-01 02:40:00-03:00	2024-02-01 02:45:00-03:00	-52	2820	747	215	202	259	0	2261	10310	2493	-4	5424	0
2024-02-01 02:45:00-03:00	2024-02-01 02:50:00-03:00	-51	2816	746	216	202	259	0	2260	10331	2510	-162	5440	0
2024-02-01 02:50:00-03:00	2024-02-01 02:55:00-03:00	-52	2885	747	219	202	259	0	2260	10382	2487	-264	5334	0
2024-02-01 02:55:00-03:00	2024-02-01 03:00:00-03:00	-54	2991	747	213	202	259	0	2261	10296	2442	-338	5347	0
2024-02-01 03:00:00-03:00	2024-02-01 03:05:00-03:00	-54	3051	748	211	201	260	0	2261	9959	2446	-411	5534	0
2024-02-01 03:05:00-03:00	2024-02-01 03:10:00-03:00	-54	3071	747	208	201	261	0	2260	9585	2346	-249	5758	0
2024-02-01 03:10:00-03:00	2024-02-01 03:15:00-03:00	-55	3134	748	207	202	248	0	2260	9385	2255	-180	5844	0
2024-02-01 03:15:00-03:00	2024-02-01 03:20:00-03:00	-54	3280	747	207	201	239	0	2260	9332	2228	-305	5829	0
2024-02-01 03:20:00-03:00	2024-02-01 03:25:00-03:00	-54	3401	747	207	201	238	0	2260	9270	2186	-498	5932	0
2024-02-01 03:25:00-03:00	2024-02-01 03:30:00-03:00	-54	3423	748	207	201	239	0	2260	9158	2181	-611	6000	0
2024-02-01 03:30:00-03:00	2024-02-01 03:35:00-03:00	-54	3449	748	212	201	240	0	2259	9061	2209	-713	6042	0
2024-02-01 03:35:00-03:00	2024-02-01 03:40:00-03:00	-54	3447	748	214	201	240	0	2260	9005	2252	-822	6078	0
2024-02-01 03:40:00-03:00	2024-02-01 03:45:00-03:00	-54	3357	748	215	200	240	0	2260	8958	2245	-885	6171	0
2024-02-01 03:45:00-03:00	2024-02-01 03:50:00-03:00	-54	3221	748	214	200	239	0	2259	8845	2240	-780	6192	0
2024-02-01 03:50:00-03:00	2024-02-01 03:55:00-03:00	-56	3182	748	211	200	240	0	2259	8827	2220	-732	6113	0
2024-02-01 03:55:00-03:00	2024-02-01 04:00:00-03:00	-55	3146	748	215	200	240	0	2260	8855	2217	-818	6125	0
2024-02-01 04:00:00-03:00	2024-02-01 04:05:00-03:00	-54	3098	748	215	201	239	0	2260	8789	2140	-765	6111	0
2024-02-01 04:05:00-03:00	2024-02-01 04:10:00-03:00	-55	3104	749	217	201	239	0	2260	8640	1849	-456	6132	0
2024-02-01 04:10:00-03:00	2024-02-01 04:15:00-03:00	-54	3055	750	218	201	224	0	2260	8536	1530	-236	6281	0
2024-02-01 04:15:00-03:00	2024-02-01 04:20:00-03:00	-54	3016	749	217	201	224	0	2260	8589	1533	-393	6345	0
2024-02-01 04:20:00-03:00	2024-02-01 04:25:00-03:00	-54	2980	750	219	200	224	0	2261	8590	1509	-571	6490	0
2024-02-01 04:25:00-03:00	2024-02-01 04:30:00-03:00	-54	2930	750	221	201	224	0	2260	8576	1429	-587	6575	0
2024-02-01 04:30:00-03:00	2024-02-01 04:35:00-03:00	-54	2937	750	221	200	223	0	2261	8579	1363	-721	6622	0
2024-02-01 04:35:00-03:00	2024-02-01 04:40:00-03:00	-54	2861	750	221	201	222	0	2260	8550	1378	-798	6718	0
2024-02-01 04:40:00-03:00	2024-02-01 04:45:00-03:00	-54	2777	750	220	201	222	0	2261	8507	1377	-795	6763	0
2024-02-01 04:45:00-03:00	2024-02-01 04:50:00-03:00	-55	2776	750	221	201	222	0	2260	8477	1381	-801	6694	0
2024-02-01 04:50:00-03:00	2024-02-01 04:55:00-03:00	-55	2824	750	221	201	222	0	2261	8415	1360	-895	6701	0
2024-02-01 04:55:00-03:00	2024-02-01 05:00:00-03:00	-54	2772	749	223	201	222	0	2261	8353	1364	-906	6736	0
2024-02-01 05:00:00-03:00	2024-02-01 05:05:00-03:00	-55	2764	750	225	201	223	0	2261	8179	1352	-911	6922	0
2024-02-01 05:05:00-03:00	2024-02-01 05:10:00-03:00	-54	2736	750	227	202	221	0	2261	7974	1427	-736	7075	0
2024-02-01 05:10:00-03:00	2024-02-01 05:15:00-03:00	-54	2747	749	227	202	225	0	2260	7577	1476	-570	7320	0
2024-02-01 05:15:00-03:00	2024-02-01 05:20:00-03:00	-54	2724	749	227	202	225	0	2261	7531	1457	-609	7309	0
2024-02-01 05:20:00-03:00	2024-02-01 05:25:00-03:00	-54	2739	749	225	203	225	0	2261	7506	1474	-670	7309	0
2024-02-01 05:25:00-03:00	2024-02-01 05:30:00-03:00	-54	2727	750	225	202	224	0	2261	7470	1474	-707	7313	0
2024-02-01 05:30:00-03:00	2024-02-01 05:35:00-03:00	-54	2680	751	225	202	224	0	2261	7470	1480	-744	7298	0
2024-02-01 05:35:00-03:00	2024-02-01 05:40:00-03:00	-55	2626	750	224	203	224	0	2260	7470	1499	-797	7250	0
2024-02-01 05:40:00-03:00	2024-02-01 05:45:00-03:00	-54	2597	750	222	202	224	0	2260	7469	1537	-832	7207	0
2024-02-01 05:45:00-03:00	2024-02-01 05:50:00-03:00	-55	2615	750	221	202	224	0	2260	7474	1532	-886	7141	0
2024-02-01 05:50:00-03:00	2024-02-01 05:55:00-03:00	-55	2599	750	224	202	223	0	2260	7467	1537	-938	7094	0
2024-02-01 05:55:00-03:00	2024-02-01 06:00:00-03:00	-55	2580	750	225	203	223	0	2259	7453	1517	-1030	7160	0
2024-02-01 06:00:00-03:00	2024-02-01 06:05:00-03:00	-55	2567	750	228	203	223	0	2259	7327	1502	-1018	7294	0
2024-02-01 06:05:00-03:00	2024-02-01 06:10:00-03:00	-55	2539	750	229	203	224	0	2258	7104	1498	-890	7337	0
2024-02-01 06:10:00-03:00	2024-02-01 06:15:00-03:00	-55	2544	749	228	203	224	0	2258	7026	1496	-788	7263	0
2024-02-01 06:15:00-03:00	2024-02-01 06:20:00-03:00	-55	2564	750	227	203	224	0	2259	6962	1522	-762	7166	0
2024-02-01 06:20:00-03:00	2024-02-01 06:25:00-03:00	-55	2573	750	226	204	223	0	2258	6897	1514	-880	7302	0
2024-02-01 06:25:00-03:00	2024-02-01 06:30:00-03:00	-55	2605	750	221	204	223	0	2259	6872	1525	-878	7302	0
2024-02-01 06:30:00-03:00	2024-02-01 06:35:00-03:00	-54	2660	750	215	205	222	0	2259	6835	1508	-976	7328	0
2024-02-01 06:35:00-03:00	2024-02-01 06:40:00-03:00	-54	2682	750	213	205	222	0	2259	6814	1508	-1080	7456	0
2024-02-01 06:40:00-03:00	2024-02-01 06:45:00-03:00	-55	2681	750	213	205	222	0	2261	6823	1492	-1147	7476	0
2024-02-01 06:45:00-03:00	2024-02-01 06:50:00-03:00	-55	2714	750	214	205	222	0	2260	6832	1500	-1182	7422	0
2024-02-01 06:50:00-03:00	2024-02-01 06:55:00-03:00	-55	2760	750	222	205	222	0	2261	6799	1512	-1238	7402	0
2024-02-01 06:55:00-03:00	2024-02-01 07:00:00-03:00	-54	2830	750	222	204	223	0	2261	6738	1509	-1262	7390	0
2024-02-01 07:00:00-03:00	2024-02-01 07:05:00-03:00	-55	2846	750	225	204	223	0	2261	6666	1504	-1272	7421	0
2024-02-01 07:05:00-03:00	2024-02-01 07:10:00-03:00	-54	2814	750	226	204	223	0	2260	6654	1555	-1255	7363	0
2024-02-01 07:10:00-03:00	2024-02-01 07:15:00-03:00	-55	2743	750	224	204	225	0	2260	6639	1575	-1193	7372	0
2024-02-01 07:15:00-03:00	2024-02-01 07:20:00-03:00	-55	2717	750	221	205	225	0	2261	6675	1568	-1120	7264	0
2024-02-01 07:20:00-03:00	2024-02-01 07:25:00-03:00	-55	2710	750	220	204	225	0	2261	6726	1552	-1282	7326	0
2024-02-01 07:25:00-03:00	2024-02-01 07:30:00-03:00	-55	2636	750	216	205	225	0	2261	6688	1556	-1236	7386	0
2024-02-01 07:30:00-03:00	2024-02-01 07:35:00-03:00	-55	2604	750	215	205	224	0	2261	6572	1576	-1161	7436	0
2024-02-01 07:35:00-03:00	2024-02-01 07:40:00-03:00	-55	2606	750	216	204	225	0	2261	6556	1567	-1106	7376	0
2024-02-01 07:40:00-03:00	2024-02-01 07:45:00-03:00	-55	2651	749	215	204	225	0	2262	6565	1552	-1142	7330	0
2024-02-01 07:45:00-03:00	2024-02-01 07:50:00-03:00	-56	2716	749	218	204	224	0	2261	6573	1545	-1208	7329	0
2024-02-01 07:50:00-03:00	2024-02-01 07:55:00-03:00	-55	2788	749	217	204	225	0	2260	6567	1569	-1340	7352	0
2024-02-01 07:55:00-03:00	2024-02-01 08:00:00-03:00	-55	2852	750	218	204	225	0	2262	6595	1567	-1400	7304	0
2024-02-01 08:00:00-03:00	2024-02-01 08:05:00-03:00	-55	2819	749	217	204	225	0	2262	6598	1543	-1415	7333	0
2024-02-01 08:05:00-03:00	2024-02-01 08:10:00-03:00	-55	2726	750	217	204	226	0	2261	6594	1503	-1441	7469	0
2024-02-01 08:10:00-03:00	2024-02-01 08:15:00-03:00	-55	2631	750	217	204	225	0	2262	6582	1520	-1461	7630	0
2024-02-01 08:15:00-03:00	2024-02-01 08:20:00-03:00	-55	2631	751	218	204	226	0	2262	6572	1531	-1409	7553	0
2024-02-01 08:20:00-03:00	2024-02-01 08:25:00-03:00	-55	2495	751	219	204	226	0	2260	6560	1522	-1344	7591	0
2024-02-01 08:25:00-03:00	2024-02-01 08:30:00-03:00	-56	2375	750	221	204	226	0	2261	6564	1499	-1216	7580	0
2024-02-01 08:30:00-03:00	2024-02-01 08:35:00-03:00	-55	2316	750	222	204	226	0	2262	6594	1499	-1168	7562	0
2024-02-01 08:35:00-03:00	2024-02-01 08:40:00-03:00	-55	2243	750	219	204	225	0	2262	6615	1504	-958	7390	0
2024-02-01 08:40:00-03:00	2024-02-01 08:45:00-03:00	-55	2169	750	221	204	225	0	2260	6708	1500	-853	7297	0
2024-02-01 08:45:00-03:00	2024-02-01 08:50:00-03:00	-55	2233	749	220	204	225	0	2261	6748	1494	-899	7233	0
2024-02-01 08:50:00-03:00	2024-02-01 08:55:00-03:00	-54	2318	750	221	204	225	0	2260	6712	1477	-901	7205	0
2024-02-01 08:55:00-03:00	2024-02-01 09:00:00-03:00	-55	2348	750	222	204	224	0	2261	6690	1501	-974	7278	0
2024-02-01 09:00:00-03:00	2024-02-01 09:05:00-03:00	-55	2379	751	222	204	225	0	2261	6643	1510	-1005	7359	0
2024-02-01 09:05:00-03:00	2024-02-01 09:10:00-03:00	-55	2388	750	223	204	224	0	2261	6514	1579	-1038	7514	0
2024-02-01 09:10:00-03:00	2024-02-01 09:15:00-03:00	-55	2427	751	223	204	225	0	2261	6462	1581	-1018	7568	0
2024-02-01 09:15:00-03:00	2024-02-01 09:20:00-03:00	-55	2432	750	222	204	224	0	2260	6612	1581	-969	7396	0
2024-02-01 09:20:00-03:00	2024-02-01 09:25:00-03:00	-55	2465	750	221	204	224	0	2259	6736	1601	-1056	7371	0
2024-02-01 09:25:00-03:00	2024-02-01 09:30:00-03:00	-55	2465	750	220	204	224	0	2261	6866	1590	-891	7110	0
2024-02-01 09:30:00-03:00	2024-02-01 09:35:00-03:00	-55	2436	750	220	204	224	0	2263	6851	1581	-830	7098	0
2024-02-01 09:35:00-03:00	2024-02-01 09:40:00-03:00	-55	2356	750	220	203	224	0	2261	6851	1576	-661	7061	0
2024-02-01 09:40:00-03:00	2024-02-01 09:45:00-03:00	-56	2203	751	221	204	224	0	2261	6875	1596	-387	6948	0
2024-02-01 09:45:00-03:00	2024-02-01 09:50:00-03:00	-55	2098	750	222	204	225	0	2260	6899	1598	-133	6837	0
2024-02-01 09:50:00-03:00	2024-02-01 09:55:00-03:00	-55	2009	750	221	204	225	0	2260	7000	1592	129	6652	0
2024-02-01 09:55:00-03:00	2024-02-01 10:00:00-03:00	-55	1964	751	222	204	224	0	2260	7141	1436	5	6894	0
2024-02-01 10:00:00-03:00	2024-02-01 10:05:00-03:00	-55	1982	750	221	204	225	0	2259	7336	1125	-93	7160	0
2024-02-01 10:05:00-03:00	2024-02-01 10:10:00-03:00	-55	2012	750	221	204	225	0	2261	7464	1109	-129	7285	0
2024-02-01 10:10:00-03:00	2024-02-01 10:15:00-03:00	-55	2026	748	221	204	250	0	2260	7594	1176	-153	7275	0
2024-02-01 10:15:00-03:00	2024-02-01 10:20:00-03:00	-56	2058	750	222	204	258	0	2260	7783	1161	-115	7109	0
2024-02-01 10:20:00-03:00	2024-02-01 10:25:00-03:00	-56	2073	750	224	204	258	0	2260	7894	1160	44	6896	0
2024-02-01 10:25:00-03:00	2024-02-01 10:30:00-03:00	-55	2127	751	224	204	259	0	2260	7987	1177	72	6820	0
2024-02-01 10:30:00-03:00	2024-02-01 10:35:00-03:00	-56	2176	750	223	204	259	0	2260	8110	1171	212	6588	0
2024-02-01 10:35:00-03:00	2024-02-01 10:40:00-03:00	-57	2197	751	226	204	259	0	2260	8205	1235	393	6363	0
2024-02-01 10:40:00-03:00	2024-02-01 10:45:00-03:00	-57	2230	751	225	204	259	0	2260	8351	1253	470	6246	0
2024-02-01 10:45:00-03:00	2024-02-01 10:50:00-03:00	-57	2216	751	224	204	260	0	2260	8443	1268	745	5975	0
2024-02-01 10:50:00-03:00	2024-02-01 10:55:00-03:00	-57	2149	752	223	204	259	0	2261	8582	1330	972	5751	0
2024-02-01 10:55:00-03:00	2024-02-01 11:00:00-03:00	-57	2126	752	225	205	260	0	2261	8802	1360	1040	5622	0
2024-02-01 11:00:00-03:00	2024-02-01 11:05:00-03:00	-57	2139	751	235	205	259	0	2260	9066	1370	1026	5499	0
2024-02-01 11:05:00-03:00	2024-02-01 11:10:00-03:00	-57	2103	752	232	205	259	0	2261	9298	1467	957	5687	0
2024-02-01 11:10:00-03:00	2024-02-01 11:15:00-03:00	-55	2075	752	234	204	260	0	2260	9638	1522	1007	5593	0
2024-02-01 11:15:00-03:00	2024-02-01 11:20:00-03:00	-55	2078	752	236	204	260	0	2261	10008	1556	1067	5340	0
2024-02-01 11:20:00-03:00	2024-02-01 11:25:00-03:00	-55	2093	752	233	204	260	0	2260	10207	1594	1348	5032	0
2024-02-01 11:25:00-03:00	2024-02-01 11:30:00-03:00	-55	2130	753	232	204	260	0	2260	10298	1597	1528	4848	0
2024-02-01 11:30:00-03:00	2024-02-01 11:35:00-03:00	-54	2162	753	231	204	260	0	2261	10458	1614	1696	4625	0
2024-02-01 11:35:00-03:00	2024-02-01 11:40:00-03:00	-47	2170	753	230	204	259	0	2261	10567	1837	1641	4555	0
2024-02-01 11:40:00-03:00	2024-02-01 11:45:00-03:00	-37	2107	753	229	205	259	0	2260	10627	1948	1750	4476	0
2024-02-01 11:45:00-03:00	2024-02-01 11:50:00-03:00	-20	2026	754	231	205	260	0	2261	10663	1985	1810	4557	0
2024-02-01 11:50:00-03:00	2024-02-01 11:55:00-03:00	11	1947	754	232	204	260	0	2262	10639	2045	2073	4512	0
2024-02-01 11:55:00-03:00	2024-02-01 12:00:00-03:00	55	1910	753	232	204	260	0	2261	10614	2078	2205	4524	0
2024-02-01 12:00:00-03:00	2024-02-01 12:05:00-03:00	125	1913	754	232	204	260	0	2261	10633	2083	2244	4573	0
2024-02-01 12:05:00-03:00	2024-02-01 12:10:00-03:00	192	1964	753	231	204	257	0	2261	10645	2156	1872	4971	0
2024-02-01 12:10:00-03:00	2024-02-01 12:15:00-03:00	276	2007	753	234	204	254	0	2259	10679	2276	1759	5007	0
2024-02-01 12:15:00-03:00	2024-02-01 12:20:00-03:00	330	2007	752	234	204	255	0	2261	10734	2319	1739	4942	0
2024-02-01 12:20:00-03:00	2024-02-01 12:25:00-03:00	412	2035	753	235	204	255	0	2260	10771	2307	1865	4865	0
2024-02-01 12:25:00-03:00	2024-02-01 12:30:00-03:00	589	2051	750	234	204	255	0	2261	10785	2290	1883	4728	0
2024-02-01 12:30:00-03:00	2024-02-01 12:35:00-03:00	702	2012	750	235	203	254	0	2260	10799	2279	1875	4679	0
2024-02-01 12:35:00-03:00	2024-02-01 12:40:00-03:00	727	1954	751	233	202	255	0	2261	10823	2314	1796	4744	0
2024-02-01 12:40:00-03:00	2024-02-01 12:45:00-03:00	857	1907	753	235	203	255	0	2261	10848	2276	1662	4898	0
2024-02-01 12:45:00-03:00	2024-02-01 12:50:00-03:00	959	1861	752	234	202	255	0	2261	10874	2253	1577	4994	0
2024-02-01 12:50:00-03:00	2024-02-01 12:55:00-03:00	1066	1832	752	232	203	255	0	2261	10903	2217	1497	4966	0
2024-02-01 12:55:00-03:00	2024-02-01 13:00:00-03:00	1167	1836	752	235	203	255	0	2261	10955	2272	1404	4929	0
2024-02-01 13:00:00-03:00	2024-02-01 13:05:00-03:00	1286	1829	752	236	203	256	0	2261	10989	2332	1442	4737	0
2024-02-01 13:05:00-03:00	2024-02-01 13:10:00-03:00	1371	1846	753	237	203	257	0	2260	11021	2310	1294	4922	0
2024-02-01 13:10:00-03:00	2024-02-01 13:15:00-03:00	1375	1849	753	236	205	257	0	2260	11057	2277	1331	4843	0
2024-02-01 13:15:00-03:00	2024-02-01 13:20:00-03:00	1422	1841	753	237	202	257	0	2259	11075	2293	1434	4614	0
2024-02-01 13:20:00-03:00	2024-02-01 13:25:00-03:00	1481	1801	753	239	204	258	0	2259	10966	2268	1806	4395	0
2024-02-01 13:25:00-03:00	2024-02-01 13:30:00-03:00	1387	1729	753	240	200	257	0	2259	10822	2257	2165	4371	0
2024-02-01 13:30:00-03:00	2024-02-01 13:35:00-03:00	1528	1654	752	239	202	256	0	2260	10809	2255	2000	4465	0
2024-02-01 13:35:00-03:00	2024-02-01 13:40:00-03:00	1765	1566	754	243	204	256	0	2260	10786	2264	1862	4460	0
2024-02-01 13:40:00-03:00	2024-02-01 13:45:00-03:00	1960	1496	754	241	204	255	0	2259	10785	2252	1639	4628	0
2024-02-01 13:45:00-03:00	2024-02-01 13:50:00-03:00	2354	1438	753	237	204	256	0	2259	10727	2207	1192	4692	0
2024-02-01 13:50:00-03:00	2024-02-01 13:55:00-03:00	2474	1418	752	212	204	256	0	2260	10750	2216	1062	4685	0
2024-02-01 13:55:00-03:00	2024-02-01 14:00:00-03:00	2480	1415	751	213	205	256	0	2259	10745	2236	1030	4660	0
2024-02-01 14:00:00-03:00	2024-02-01 14:05:00-03:00	2523	1431	751	211	204	257	0	2260	10762	2237	1152	4498	0
2024-02-01 14:05:00-03:00	2024-02-01 14:10:00-03:00	2654	1425	751	213	204	256	0	2260	10699	2260	1574	4108	0
2024-02-01 14:10:00-03:00	2024-02-01 14:15:00-03:00	2726	1470	751	215	204	233	0	2260	10571	2238	1664	4072	0
2024-02-01 14:15:00-03:00	2024-02-01 14:20:00-03:00	2653	1501	750	215	204	219	0	2259	10556	2245	1874	3908	0
2024-02-01 14:20:00-03:00	2024-02-01 14:25:00-03:00	2680	1530	751	214	205	218	0	2259	10716	2246	1761	3729	0
2024-02-01 14:25:00-03:00	2024-02-01 14:30:00-03:00	2871	1577	750	214	204	217	0	2257	10809	2231	1483	3682	0
2024-02-01 14:30:00-03:00	2024-02-01 14:35:00-03:00	3183	1595	751	216	205	217	0	2258	10785	2203	876	3840	0
2024-02-01 14:35:00-03:00	2024-02-01 14:40:00-03:00	3448	1569	751	215	206	217	0	2258	10791	2215	468	3868	0
2024-02-01 14:40:00-03:00	2024-02-01 14:45:00-03:00	3651	1541	751	216	205	219	0	2259	10807	2234	145	3928	0
2024-02-01 14:45:00-03:00	2024-02-01 14:50:00-03:00	3871	1525	751	217	205	220	0	2259	10831	2253	-188	3941	0
2024-02-01 14:50:00-03:00	2024-02-01 14:55:00-03:00	4018	1545	752	215	204	221	0	2258	10841	2233	-411	3911	0
2024-02-01 14:55:00-03:00	2024-02-01 15:00:00-03:00	4093	1569	752	211	205	220	0	2260	10847	2223	-451	3871	0
2024-02-01 15:00:00-03:00	2024-02-01 15:05:00-03:00	4165	1621	751	216	205	218	0	2259	10818	2194	-583	3925	0
2024-02-01 15:05:00-03:00	2024-02-01 15:10:00-03:00	4276	1684	751	217	206	218	0	2260	10784	1962	-546	4105	0
2024-02-01 15:10:00-03:00	2024-02-01 15:15:00-03:00	4466	1726	750	216	206	218	0	2259	10715	1819	-730	4289	0
2024-02-01 15:15:00-03:00	2024-02-01 15:20:00-03:00	4639	1761	749	217	205	219	0	2260	10691	1813	-1083	4381	0
2024-02-01 15:20:00-03:00	2024-02-01 15:25:00-03:00	4565	1792	750	216	206	219	0	2259	10689	1820	-1087	4337	0
2024-02-01 15:25:00-03:00	2024-02-01 15:30:00-03:00	4581	1833	751	215	206	220	0	2259	10630	1788	-1015	4271	0
2024-02-01 15:30:00-03:00	2024-02-01 15:35:00-03:00	4752	1894	751	215	206	221	0	2260	10507	1775	-1122	4288	0
2024-02-01 15:35:00-03:00	2024-02-01 15:40:00-03:00	4872	1940	750	216	205	223	0	2259	10426	1740	-1161	4245	0
2024-02-01 15:40:00-03:00	2024-02-01 15:45:00-03:00	4950	1927	750	214	206	222	0	2260	10423	1757	-1156	4053	0
2024-02-01 15:45:00-03:00	2024-02-01 15:50:00-03:00	4862	1866	750	215	205	222	0	2260	10395	1684	-1187	4178	0
2024-02-01 15:50:00-03:00	2024-02-01 15:55:00-03:00	4855	1823	751	212	205	222	0	2260	10344	1527	-1111	4204	0
2024-02-01 15:55:00-03:00	2024-02-01 16:00:00-03:00	4690	1819	751	209	205	223	0	2261	10251	1572	-1161	4407	0
2024-02-01 16:00:00-03:00	2024-02-01 16:05:00-03:00	4442	1818	750	209	205	222	0	2260	10210	1564	-1138	4516	0
2024-02-01 16:05:00-03:00	2024-02-01 16:10:00-03:00	4255	1814	751	210	205	222	0	2260	10304	1487	-855	4283	0
2024-02-01 16:10:00-03:00	2024-02-01 16:15:00-03:00	4197	1835	750	212	204	222	0	2261	10270	1467	-859	4341	0
2024-02-01 16:15:00-03:00	2024-02-01 16:20:00-03:00	4090	1827	750	209	205	222	0	2260	10344	1491	-896	4342	0
2024-02-01 16:20:00-03:00	2024-02-01 16:25:00-03:00	4092	1852	750	211	205	221	0	2262	10256	1467	-1164	4631	0
2024-02-01 16:25:00-03:00	2024-02-01 16:30:00-03:00	4209	1872	750	215	205	221	0	2261	10121	1443	-1356	4814	0
2024-02-01 16:30:00-03:00	2024-02-01 16:35:00-03:00	4438	1892	751	218	204	221	0	2261	10017	1429	-1526	4791	0
2024-02-01 16:35:00-03:00	2024-02-01 16:40:00-03:00	4668	1916	749	213	205	221	0	2261	9909	1445	-1750	4904	0
2024-02-01 16:40:00-03:00	2024-02-01 16:45:00-03:00	5044	1916	747	220	205	221	0	2260	9736	1449	-1843	4933	0
2024-02-01 16:45:00-03:00	2024-02-01 16:50:00-03:00	5261	1930	748	221	206	221	0	2260	9558	1443	-2128	5099	0
2024-02-01 16:50:00-03:00	2024-02-01 16:55:00-03:00	5252	1959	748	219	206	222	0	2260	9390	1416	-1933	5198	0
2024-02-01 16:55:00-03:00	2024-02-01 17:00:00-03:00	4876	1989	748	222	206	221	0	2260	9285	1427	-1406	5108	0
2024-02-01 17:00:00-03:00	2024-02-01 17:05:00-03:00	4999	1972	748	221	206	221	0	2260	9278	1420	-1191	4574	0
2024-02-01 17:05:00-03:00	2024-02-01 17:10:00-03:00	5178	1965	747	226	205	220	0	2260	9550	1341	-1574	4387	0
2024-02-01 17:10:00-03:00	2024-02-01 17:15:00-03:00	5358	1990	747	228	205	221	0	2260	9851	1180	-2093	4536	0
