interval_start_local	interval_end_local	solar	wind	geothermal	biomass	biogas	small_hydro	coal	nuclear	natural_gas	large_hydro	batteries	imports	other
2024-05-01 01:30:00-03:00	2024-05-01 01:35:00-03:00	54	4584	804	181	168	295	0	1146	6591	4870	5918	300	0
2024-05-01 01:35:00-03:00	2024-05-01 01:40:00-03:00	58	4570	802	181	167	294	0	1145	6510	4855	5857	320	0
2024-05-01 01:40:00-03:00	2024-05-01 01:45:00-03:00	61	4523	801	182	167	293	0	1145	6469	4863	5643	539	0
2024-05-01 01:45:00-03:00	2024-05-01 01:50:00-03:00	58	4515	800	181	167	294	0	1146	6477	4855	5586	461	0
2024-05-01 01:50:00-03:00	2024-05-01 01:55:00-03:00	62	4513	800	180	167	294	0	1145	6468	4776	5421	601	0
2024-05-01 01:55:00-03:00	2024-05-01 02:00:00-03:00	60	4485	801	177	167	295	0	1145	6482	4691	5308	661	0
2024-05-01 02:00:00-03:00	2024-05-01 02:05:00-03:00	56	4466	806	176	167	291	0	1145	6452	4679	4745	1200	0
2024-05-01 02:05:00-03:00	2024-05-01 02:10:00-03:00	55	4475	821	175	167	290	0	1145	6421	4810	4425	1313	0
2024-05-01 02:10:00-03:00	2024-05-01 02:15:00-03:00	51	4483	832	176	166	290	0	1145	6407	4814	4080	1493	0
2024-05-01 02:15:00-03:00	2024-05-01 02:20:00-03:00	49	4525	833	173	167	290	0	1145	6401	4623	3837	1767	0
2024-05-01 02:20:00-03:00	2024-05-01 02:25:00-03:00	49	4534	833	176	167	290	0	1144	6376	4466	3463	2197	0
2024-05-01 02:25:00-03:00	2024-05-01 02:30:00-03:00	48	4519	833	174	167	290	0	1145	6380	4474	3124	2396	0
2024-05-01 02:30:00-03:00	2024-05-01 02:35:00-03:00	47	4546	833	173	168	290	0	1145	6377	4457	2904	2447	0
2024-05-01 02:35:00-03:00	2024-05-01 02:40:00-03:00	51	4561	833	173	167	290	0	1145	6374	4437	2665	2529	0
2024-05-01 02:40:00-03:00	2024-05-01 02:45:00-03:00	54	4608	832	172	167	290	0	1146	6367	4408	2452	2585	0
2024-05-01 02:45:00-03:00	2024-05-01 02:50:00-03:00	55	4611	832	172	168	289	0	1145	6373	4447	2216	2660	0
2024-05-01 02:50:00-03:00	2024-05-01 02:55:00-03:00	59	4601	832	171	168	290	0	1146	6375	4446	2082	2649	0
2024-05-01 02:55:00-03:00	2024-05-01 03:00:00-03:00	62	4596	832	171	168	290	0	1145	6362	4428	1814	2844	0
2024-05-01 03:00:00-03:00	2024-05-01 03:05:00-03:00	63	4550	831	171	167	290	0	1145	6363	4362	1680	2968	0
2024-05-01 03:05:00-03:00	2024-05-01 03:10:00-03:00	67	4598	830	172	167	290	0	1146	6363	4217	1890	2738	0
2024-05-01 03:10:00-03:00	2024-05-01 03:15:00-03:00	64	4559	830	173	167	290	0	1145	6375	3954	1786	3103	0
2024-05-01 03:15:00-03:00	2024-05-01 03:20:00-03:00	64	4525	830	171	167	291	0	1145	6373	3910	1695	3149	0
2024-05-01 03:20:00-03:00	2024-05-01 03:25:00-03:00	61	4510	830	173	167	290	0	1145	6376	3861	1533	3284	0
2024-05-01 03:25:00-03:00	2024-05-01 03:30:00-03:00	59	4559	831	171	167	289	0	1146	6396	3866	1319	3308	0
2024-05-01 03:30:00-03:00	2024-05-01 03:35:00-03:00	62	4571	830	173	167	290	0	1145	6402	3887	1020	3462	0
2024-05-01 03:35:00-03:00	2024-05-01 03:40:00-03:00	61	4563	830	174	167	290	0	1145	6407	3891	492	3545	0
2024-05-01 03:40:00-03:00	2024-05-01 03:45:00-03:00	59	4523	830	174	168	290	0	1145	6419	3856	431	3665	0
2024-05-01 03:45:00-03:00	2024-05-01 03:50:00-03:00	57	4506	830	173	168	290	0	1145	6428	3873	339	3729	0
2024-05-01 03:50:00-03:00	2024-05-01 03:55:00-03:00	59	4488	829	172	167	290	0	1146	6424	3872	223	3737	0
2024-05-01 03:55:00-03:00	2024-05-01 04:00:00-03:00	55	4448	829	170	167	289	0	1145	6416	3872	107	3853	0
2024-05-01 04:00:00-03:00	2024-05-01 04:05:00-03:00	50	4443	830	169	167	290	0	1145	6417	3856	60	3801	0
2024-05-01 04:05:00-03:00	2024-05-01 04:10:00-03:00	46	4475	830	170	167	290	0	1145	6437	3567	666	3737	0
2024-05-01 04:10:00-03:00	2024-05-01 04:15:00-03:00	44	4484	830	171	167	291	0	1145	6428	3511	670	3815	0
2024-05-01 04:15:00-03:00	2024-05-01 04:20:00-03:00	39	4496	830	172	167	291	0	1145	6424	3485	561	3902	0
2024-05-01 04:20:00-03:00	2024-05-01 04:25:00-03:00	39	4475	830	172	166	291	0	1145	6398	3560	571	3965	0
2024-05-01 04:25:00-03:00	2024-05-01 04:30:00-03:00	33	4426	829	173	166	292	0	1145	6380	3538	268	4108	0
2024-05-01 04:30:00-03:00	2024-05-01 04:35:00-03:00	31	4430	830	176	167	292	0	1145	6373	3593	337	4031	0
2024-05-01 04:35:00-03:00	2024-05-01 04:40:00-03:00	27	4382	830	172	167	292	0	1145	6326	3627	167	4051	0
2024-05-01 04:40:00-03:00	2024-05-01 04:45:00-03:00	24	4316	830	172	167	292	0	1145	6198	3642	335	4128	0
2024-05-01 04:45:00-03:00	2024-05-01 04:50:00-03:00	18	4229	829	171	167	293	0	1145	6162	3613	239	4138	0
2024-05-01 04:50:00-03:00	2024-05-01 04:55:00-03:00	10	4167	830	168	167	292	0	1144	6155	3597	241	4129	0
2024-05-01 04:55:00-03:00	2024-05-01 05:00:00-03:00	0	4115	830	159	167	292	0	1144	6116	3619	326	4182	0
2024-05-01 05:00:00-03:00	2024-05-01 05:05:00-03:00	-8	4069	831	156	167	293	0	1145	6018	3609	187	4272	0
2024-05-01 05:05:00-03:00	2024-05-01 05:10:00-03:00	-11	4060	831	153	168	292	0	1145	5930	3597	211	4389	0
2024-05-01 05:10:00-03:00	2024-05-01 05:15:00-03:00	-13	4049	831	151	168	292	0	1145	5903	3622	-14	4464	0
2024-05-01 05:15:00-03:00	2024-05-01 05:20:00-03:00	-13	4011	831	148	167	292	0	1145	5897	3625	50	4510	0
2024-05-01 05:20:00-03:00	2024-05-01 05:25:00-03:00	-13	4002	831	148	167	292	0	1145	5883	3603	-144	4532	0
2024-05-01 05:25:00-03:00	2024-05-01 05:30:00-03:00	-13	4018	831	147	167	292	0	1145	5876	3573	-55	4519	0
2024-05-01 05:30:00-03:00	2024-05-01 05:35:00-03:00	-9	4055	831	148	167	292	0	1144	5852	3565	-37	4509	0
2024-05-01 05:35:00-03:00	2024-05-01 05:40:00-03:00	-10	4103	831	151	167	292	0	1145	5861	3602	-59	4437	0
2024-05-01 05:40:00-03:00	2024-05-01 05:45:00-03:00	-9	4201	832	152	167	292	0	1145	5815	3597	-111	4445	0
2024-05-01 05:45:00-03:00	2024-05-01 05:50:00-03:00	-3	4314	831	153	167	292	0	1145	5793	3589	-220	4442	0
2024-05-01 05:50:00-03:00	2024-05-01 05:55:00-03:00	1	4389	830	152	167	292	0	1145	5763	3547	-271	4427	0
2024-05-01 05:55:00-03:00	2024-05-01 06:00:00-03:00	7	4455	831	152	167	292	0	1145	5680	3530	-278	4430	0
2024-05-01 06:00:00-03:00	2024-05-01 06:05:00-03:00	13	4459	831	150	168	292	0	1145	5629	3540	-212	4424	0
2024-05-01 06:05:00-03:00	2024-05-01 06:10:00-03:00	13	4482	831	151	168	293	0	1144	5662	3570	-72	4245	0
2024-05-01 06:10:00-03:00	2024-05-01 06:15:00-03:00	7	4589	832	151	169	293	0	1145	5714	3584	-175	4178	0
2024-05-01 06:15:00-03:00	2024-05-01 06:20:00-03:00	3	4595	832	150	168	293	0	1145	5727	3513	-214	4230	0
2024-05-01 06:20:00-03:00	2024-05-01 06:25:00-03:00	3	4662	832	152	168	292	0	1144	5702	3508	-271	4232	0
2024-05-01 06:25:00-03:00	2024-05-01 06:30:00-03:00	-1	4664	832	153	168	292	0	1146	5651	3489	-328	4322	0
2024-05-01 06:30:00-03:00	2024-05-01 06:35:00-03:00	-4	4684	832	154	168	292	0	1145	5587	3485	-359	4329	0
2024-05-01 06:35:00-03:00	2024-05-01 06:40:00-03:00	-4	4641	832	153	168	292	0	1146	5554	3437	-341	4395	0
2024-05-01 06:40:00-03:00	2024-05-01 06:45:00-03:00	3	4636	831	152	168	291	0	1146	5529	3479	-339	4385	0
2024-05-01 06:45:00-03:00	2024-05-01 06:50:00-03:00	7	4638	831	153	168	292	0	1146	5526	3477	-348	4340	0
2024-05-01 06:50:00-03:00	2024-05-01 06:55:00-03:00	6	4651	832	153	168	292	0	1146	5507	3488	-396	4291	0
2024-05-01 06:55:00-03:00	2024-05-01 07:00:00-03:00	8	4652	832	153	168	291	0	1146	5460	3444	-380	4275	0
2024-05-01 07:00:00-03:00	2024-05-01 07:05:00-03:00	12	4649	832	153	168	291	0	1145	5408	3463	-341	4268	0
2024-05-01 07:05:00-03:00	2024-05-01 07:10:00-03:00	11	4649	833	154	168	291	0	1146	5364	3595	-178	4157	0
2024-05-01 07:10:00-03:00	2024-05-01 07:15:00-03:00	9	4599	832	155	168	290	0	1145	5368	3609	-92	4208	0
2024-05-01 07:15:00-03:00	2024-05-01 07:20:00-03:00	7	4593	833	155	168	290	0	1146	5411	3609	-75	4146	0
2024-05-01 07:20:00-03:00	2024-05-01 07:25:00-03:00	13	4620	832	154	168	290	0	1146	5392	3571	-52	4084	0
2024-05-01 07:25:00-03:00	2024-05-01 07:30:00-03:00	21	4637	832	154	168	290	0	1146	5447	3609	-88	3978	0
2024-05-01 07:30:00-03:00	2024-05-01 07:35:00-03:00	18	4670	833	154	168	290	0	1145	5541	3611	-147	3866	0
2024-05-01 07:35:00-03:00	2024-05-01 07:40:00-03:00	15	4670	832	154	167	289	0	1146	5538	3616	-154	3782	0
2024-05-01 07:40:00-03:00	2024-05-01 07:45:00-03:00	16	4649	832	155	168	290	0	1145	5493	3597	-212	3771	0
2024-05-01 07:45:00-03:00	2024-05-01 07:50:00-03:00	23	4606	832	154	168	290	0	1146	5513	3624	-118	3652	0
2024-05-01 07:50:00-03:00	2024-05-01 07:55:00-03:00	22	4601	832	154	169	290	0	1145	5607	3651	-155	3577	0
2024-05-01 07:55:00-03:00	2024-05-01 08:00:00-03:00	22	4572	832	153	168	290	0	1146	5630	3633	-79	3544	0
2024-05-01 08:00:00-03:00	2024-05-01 08:05:00-03:00	26	4537	833	154	168	290	0	1146	5600	3637	-125	3657	0
2024-05-01 08:05:00-03:00	2024-05-01 08:10:00-03:00	21	4541	832	154	169	290	0	1146	5552	3632	-241	3932	0
2024-05-01 08:10:00-03:00	2024-05-01 08:15:00-03:00	16	4554	833	153	168	290	0	1146	5446	3648	-214	4077	0
2024-05-01 08:15:00-03:00	2024-05-01 08:20:00-03:00	17	4528	833	154	168	290	0	1146	5457	3657	-166	4074	0
2024-05-01 08:20:00-03:00	2024-05-01 08:25:00-03:00	17	4481	833	154	168	290	0	1145	5478	3667	-140	4080	0
2024-05-01 08:25:00-03:00	2024-05-01 08:30:00-03:00	15	4467	833	156	168	290	0	1145	5516	3675	-168	4094	0
2024-05-01 08:30:00-03:00	2024-05-01 08:35:00-03:00	11	4457	833	156	168	290	0	1145	5562	3715	-197	4074	0
2024-05-01 08:35:00-03:00	2024-05-01 08:40:00-03:00	4	4464	833	156	167	290	0	1146	5585	3721	-169	4072	0
2024-05-01 08:40:00-03:00	2024-05-01 08:45:00-03:00	-2	4441	833	155	168	290	0	1145	5633	3732	-114	4022	0
2024-05-01 08:45:00-03:00	2024-05-01 08:50:00-03:00	-2	4413	833	154	167	290	0	1146	5716	3683	-83	3981	0
2024-05-01 08:50:00-03:00	2024-05-01 08:55:00-03:00	2	4371	833	154	167	290	0	1145	5773	3702	-109	4009	0
2024-05-01 08:55:00-03:00	2024-05-01 09:00:00-03:00	11	4327	833	154	167	290	0	1145	5831	3688	9	3935	0
2024-05-01 09:00:00-03:00	2024-05-01 09:05:00-03:00	17	4302	833	152	168	290	0	1146	5840	3690	96	3910	0
2024-05-01 09:05:00-03:00	2024-05-01 09:10:00-03:00	17	4270	832	150	167	289	0	1146	5842	3608	231	4052	0
2024-05-01 09:10:00-03:00	2024-05-01 09:15:00-03:00	18	4243	833	151	167	289	0	1146	5944	3592	306	4126	0
2024-05-01 09:15:00-03:00	2024-05-01 09:20:00-03:00	18	4227	833	150	167	289	0	1146	6025	3622	317	4114	0
2024-05-01 09:20:00-03:00	2024-05-01 09:25:00-03:00	15	4202	833	150	167	290	0	1146	6098	3636	339	4023	0
2024-05-01 09:25:00-03:00	2024-05-01 09:30:00-03:00	13	4196	833	150	167	290	0	1146	6132	3622	310	4094	0
2024-05-01 09:30:00-03:00	2024-05-01 09:35:00-03:00	16	4175	833	149	167	290	0	1146	6156	3601	304	4052	0
2024-05-01 09:35:00-03:00	2024-05-01 09:40:00-03:00	25	4191	833	150	167	290	0	1146	6263	3610	296	3951	0
2024-05-01 09:40:00-03:00	2024-05-01 09:45:00-03:00	29	4198	833	151	168	289	0	1146	6331	3599	335	3929	0
2024-05-01 09:45:00-03:00	2024-05-01 09:50:00-03:00	33	4172	833	151	167	289	0	1146	6388	3586	322	3992	0
2024-05-01 09:50:00-03:00	2024-05-01 09:55:00-03:00	39	4169	833	149	167	289	0	1146	6446	3576	311	4013	0
2024-05-01 09:55:00-03:00	2024-05-01 10:00:00-03:00	49	4161	833	155	167	289	0	1146	6494	3551	568	3800	0
2024-05-01 10:00:00-03:00	2024-05-01 10:05:00-03:00	71	4205	832	160	167	289	0	1146	6488	3469	857	3645	0
2024-05-01 10:05:00-03:00	2024-05-01 10:10:00-03:00	133	4243	835	165	167	289	0	1147	6505	3453	994	3624	0
2024-05-01 10:10:00-03:00	2024-05-01 10:15:00-03:00	249	4241	834	163	166	296	0	1145	6518	3453	1266	3434	0
2024-05-01 10:15:00-03:00	2024-05-01 10:20:00-03:00	432	4236	835	163	167	295	0	1146	6565	3446	1405	3216	0
2024-05-01 10:20:00-03:00	2024-05-01 10:25:00-03:00	716	4260	835	164	168	295	0	1146	6620	3443	1214	3138	0
2024-05-01 10:25:00-03:00	2024-05-01 10:30:00-03:00	1104	4172	830	163	167	296	0	1146	6618	3469	1034	3087	0
2024-05-01 10:30:00-03:00	2024-05-01 10:35:00-03:00	1591	4143	828	164	167	295	0	1146	6556	3438	833	2956	0
2024-05-01 10:35:00-03:00	2024-05-01 10:40:00-03:00	2136	4134	818	153	167	296	0	1146	6325	3475	739	2860	0
2024-05-01 10:40:00-03:00	2024-05-01 10:45:00-03:00	2753	4111	809	152	166	296	0	1146	6188	3494	575	2680	0
2024-05-01 10:45:00-03:00	2024-05-01 10:50:00-03:00	3426	4081	802	152	166	295	0	1145	6035	3499	382	2483	0
2024-05-01 10:50:00-03:00	2024-05-01 10:55:00-03:00	4170	4043	789	151	168	296	0	1146	5876	3478	166	2170	0
2024-05-01 10:55:00-03:00	2024-05-01 11:00:00-03:00	4955	3999	791	152	166	296	0	1147	5820	3475	-151	1812	0
2024-05-01 11:00:00-03:00	2024-05-01 11:05:00-03:00	5777	3960	790	152	167	295	0	1146	5803	3473	-267	1265	0
2024-05-01 11:05:00-03:00	2024-05-01 11:10:00-03:00	6647	3944	793	156	166	294	0	1146	5804	3262	-162	923	0
2024-05-01 11:10:00-03:00	2024-05-01 11:15:00-03:00	7498	3959	791	155	168	288	0	1147	5676	3167	-69	354	0
2024-05-01 11:15:00-03:00	2024-05-01 11:20:00-03:00	8338	3938	794	155	166	288	0	1146	5392	3217	-117	-10	0
2024-05-01 11:20:00-03:00	2024-05-01 11:25:00-03:00	9214	3927	800	156	164	287	0	1145	5116	3111	-71	-581	0
2024-05-01 11:25:00-03:00	2024-05-01 11:30:00-03:00	10097	3904	801	156	164	287	0	1146	4853	2931	-751	-442	0
2024-05-01 11:30:00-03:00	2024-05-01 11:35:00-03:00	10906	3885	800	156	165	287	0	1146	4570	2789	-870	-789	0
2024-05-01 11:35:00-03:00	2024-05-01 11:40:00-03:00	11705	3869	799	155	165	287	0	1146	4349	2763	-787	-1354	0
2024-05-01 11:40:00-03:00	2024-05-01 11:45:00-03:00	12508	3869	800	153	164	287	0	1146	4103	2750	-976	-1731	0
2024-05-01 11:45:00-03:00	2024-05-01 11:50:00-03:00	13114	3829	799	155	165	286	0	1146	3923	2741	-1226	-1941	0
2024-05-01 11:50:00-03:00	2024-05-01 11:55:00-03:00	13500	3824	800	154	164	286	0	1146	3748	2748	-1284	-2169	0
2024-05-01 11:55:00-03:00	2024-05-01 12:00:00-03:00	13765	3817	801	154	164	287	0	1146	3686	2713	-1559	-2259	0
2024-05-01 12:00:00-03:00	2024-05-01 12:05:00-03:00	13827	3807	801	152	164	286	0	1146	3562	2744	-1314	-2557	0
2024-05-01 12:05:00-03:00	2024-05-01 12:10:00-03:00	14517	3811	802	155	166	285	0	1145	3284	2517	-1273	-2860	0
2024-05-01 12:10:00-03:00	2024-05-01 12:15:00-03:00	15369	3813	802	152	164	283	0	1145	3097	2312	-1550	-3064	0
2024-05-01 12:15:00-03:00	2024-05-01 12:20:00-03:00	15644	3817	801	153	165	283	0	1146	2774	2263	-1528	-3025	0
2024-05-01 12:20:00-03:00	2024-05-01 12:25:00-03:00	15705	3813	801	152	164	283	0	1146	2637	2173	-1179	-3350	0
2024-05-01 12:25:00-03:00	2024-05-01 12:30:00-03:00	15873	3865	802	154	163	283	0	1145	2616	2187	-1258	-3576	0
2024-05-01 12:30:00-03:00	2024-05-01 12:35:00-03:00	15861	3855	795	155	163	283	0	1145	2584	2135	-1147	-3666	0
2024-05-01 12:35:00-03:00	2024-05-01 12:40:00-03:00	16256	3856	797	153	163	282	0	1145	2617	1910	-1218	-3922	0
2024-05-01 12:40:00-03:00	2024-05-01 12:45:00-03:00	16404	3921	800	155	162	282	0	1145	2622	1732	-1422	-3880	0
2024-05-01 12:45:00-03:00	2024-05-01 12:50:00-03:00	16229	3945	804	155	163	282	0	1146	2616	1695	-1679	-3597	0
2024-05-01 12:50:00-03:00	2024-05-01 12:55:00-03:00	16175	3930	803	154	163	282	0	1145	2604	1699	-1864	-3436	0
2024-05-01 12:55:00-03:00	2024-05-01 13:00:00-03:00	16058	3931	803	154	163	282	0	1145	2568	1718	-1715	-3598	0
2024-05-01 13:00:00-03:00	2024-05-01 13:05:00-03:00	15906	3907	803	154	163	283	0	1145	2544	1705	-1491	-3687	0
2024-05-01 13:05:00-03:00	2024-05-01 13:10:00-03:00	16335	3894	803	155	163	275	0	1145	2564	1616	-1671	-3917	0
2024-05-01 13:10:00-03:00	2024-05-01 13:15:00-03:00	16552	3849	803	157	163	270	0	1146	2571	1483	-1868	-3880	0
2024-05-01 13:15:00-03:00	2024-05-01 13:20:00-03:00	16600	3789	802	158	164	271	0	1145	2563	1472	-1865	-3997	0
2024-05-01 13:20:00-03:00	2024-05-01 13:25:00-03:00	16736	3717	802	154	163	271	0	1145	2562	1429	-1853	-4202	0
2024-05-01 13:25:00-03:00	2024-05-01 13:30:00-03:00	16848	3670	802	154	164	271	0	1145	2570	1464	-2208	-4112	0
2024-05-01 13:30:00-03:00	2024-05-01 13:35:00-03:00	16837	3612	801	155	165	272	0	1145	2567	1445	-2387	-3951	0
2024-05-01 13:35:00-03:00	2024-05-01 13:40:00-03:00	16923	3549	801	156	164	271	0	1145	2553	1443	-2420	-4101	0
2024-05-01 13:40:00-03:00	2024-05-01 13:45:00-03:00	17007	3500	800	154	165	271	0	1145	2551	1412	-2655	-4012	0
2024-05-01 13:45:00-03:00	2024-05-01 13:50:00-03:00	16867	3468	800	153	166	271	0	1146	2532	1437	-2671	-4003	0
2024-05-01 13:50:00-03:00	2024-05-01 13:55:00-03:00	16704	3461	799	153	165	270	0	1146	2535	1435	-2633	-4002	0
2024-05-01 13:55:00-03:00	2024-05-01 14:00:00-03:00	16763	3393	799	153	166	270	0	1146	2493	1431	-2688	-4012	0
2024-05-01 14:00:00-03:00	2024-05-01 14:05:00-03:00	16614	3386	798	152	165	270	0	1146	2397	1432	-2495	-4042	0
2024-05-01 14:05:00-03:00	2024-05-01 14:10:00-03:00	17215	3358	798	152	165	271	0	1145	2282	1358	-3052	-4086	0
2024-05-01 14:10:00-03:00	2024-05-01 14:15:00-03:00	17380	3330	798	153	164	270	0	1145	2245	1329	-3423	-3989	0
2024-05-01 14:15:00-03:00	2024-05-01 14:20:00-03:00	17236	3356	796	154	165	270	0	1145	2229	1307	-3349	-4015	0
2024-05-01 14:20:00-03:00	2024-05-01 14:25:00-03:00	17348	3359	796	154	165	270	0	1145	2216	1289	-3368	-4241	0
2024-05-01 14:25:00-03:00	2024-05-01 14:30:00-03:00	17330	3327	796	153	165	271	0	1146	2219	1269	-3437	-4258	0
2024-05-01 14:30:00-03:00	2024-05-01 14:35:00-03:00	17090	3319	797	151	165	272	0	1146	2214	1285	-3460	-4104	0
2024-05-01 14:35:00-03:00	2024-05-01 14:40:00-03:00	17242	3351	796	147	165	271	0	1146	2200	1304	-3543	-4320	0
2024-05-01 14:40:00-03:00	2024-05-01 14:45:00-03:00	17443	3332	796	146	165	270	0	1146	2183	1292	-3779	-4347	0
2024-05-01 14:45:00-03:00	2024-05-01 14:50:00-03:00	17421	3322	796	143	165	271	0	1146	2183	1264	-3922	-4283	0
2024-05-01 14:50:00-03:00	2024-05-01 14:55:00-03:00	17364	3343	795	144	168	272	0	1146	2180	1272	-3906	-4327	0
2024-05-01 14:55:00-03:00	2024-05-01 15:00:00-03:00	17308	3367	794	143	166	271	0	1146	2126	1268	-3890	-4360	0
2024-05-01 15:00:00-03:00	2024-05-01 15:05:00-03:00	16986	3415	794	144	166	271	0	1146	2089	1273	-3703	-4345	0
2024-05-01 15:05:00-03:00	2024-05-01 15:10:00-03:00	17271	3409	794	145	166	271	0	1146	2067	1252	-4048	-4319	0
2024-05-01 15:10:00-03:00	2024-05-01 15:15:00-03:00	17300	3341	795	146	166	271	0	1146	2003	1221	-3987	-4300	0
2024-05-01 15:15:00-03:00	2024-05-01 15:20:00-03:00	17380	3302	794	144	166	272	0	1145	1945	1220	-3908	-4480	0
2024-05-01 15:20:00-03:00	2024-05-01 15:25:00-03:00	17519	3282	794	141	165	271	0	1145	1936	1190	-4186	-4391	0
2024-05-01 15:25:00-03:00	2024-05-01 15:30:00-03:00	17437	3291	794	140	165	271	0	1146	1936	1201	-4281	-4322	0
2024-05-01 15:30:00-03:00	2024-05-01 15:35:00-03:00	17205	3258	794	137	166	272	0	1146	1898	1196	-4145	-4176	0
2024-05-01 15:35:00-03:00	2024-05-01 15:40:00-03:00	17340	3255	794	139	165	271	0	1145	1897	1175	-4122	-4339	0
2024-05-01 15:40:00-03:00	2024-05-01 15:45:00-03:00	17373	3257	794	139	165	271	0	1146	1912	1183	-4334	-4241	0
2024-05-01 15:45:00-03:00	2024-05-01 15:50:00-03:00	17207	3270	794	136	166	271	0	1145	1909	1195	-4368	-4148	0
2024-05-01 15:50:00-03:00	2024-05-01 15:55:00-03:00	17120	3298	794	134	168	272	0	1145	1877	1193	-4412	-4029	0
2024-05-01 15:55:00-03:00	2024-05-01 16:00:00-03:00	16976	3315	794	135	167	272	0	1145	1868	1197	-4401	-3961	0
2024-05-01 16:00:00-03:00	2024-05-01 16:05:00-03:00	16814	3284	794	130	168	272	0	1145	1884	1198	-4365	-3813	0
2024-05-01 16:05:00-03:00	2024-05-01 16:10:00-03:00	16930	3241	794	134	168	273	0	1146	1933	1180	-4585	-3880	0
2024-05-01 16:10:00-03:00	2024-05-01 16:15:00-03:00	16999	3239	795	133	170	276	0	1146	1954	1206	-4709	-3861	0
2024-05-01 16:15:00-03:00	2024-05-01 16:20:00-03:00	16956	3216	794	132	168	277	0	1145	1946	1194	-4653	-3813	0
2024-05-01 16:20:00-03:00	2024-05-01 16:25:00-03:00	17054	3206	794	132	169	276	0	1145	1910	1222	-4684	-3887	0
2024-05-01 16:25:00-03:00	2024-05-01 16:30:00-03:00	17043	3175	801	133	169	273	0	1145	1889	1229	-4634	-3911	0
2024-05-01 16:30:00-03:00	2024-05-01 16:35:00-03:00	16957	3170	803	133	169	272	0	1145	1874	1217	-4642	-3777	0
2024-05-01 16:35:00-03:00	2024-05-01 16:40:00-03:00	17066	3209	801	134	168	272	0	1146	1898	1197	-4614	-3941	0
2024-05-01 16:40:00-03:00	2024-05-01 16:45:00-03:00	17137	3240	800	136	169	272	0	1146	1919	1197	-4660	-4018	0
2024-05-01 16:45:00-03:00	2024-05-01 16:50:00-03:00	16942	3221	817	136	168	272	0	1145	1898	1222	-4536	-3985	0
2024-05-01 16:50:00-03:00	2024-05-01 16:55:00-03:00	16970	3237	831	136	168	272	0	1146	1873	1210	-4441	-3995	0
2024-05-01 16:55:00-03:00	2024-05-01 17:00:00-03:00	16996	3290	833	135	168	272	0	1145	1907	1215	-4476	-4049	0
2024-05-01 17:00:00-03:00	2024-05-01 17:05:00-03:00	16900	3319	832	135	166	272	0	1145	1905	1214	-4465	-3989	0
2024-05-01 17:05:00-03:00	2024-05-01 17:10:00-03:00	16948	3369	832	136	166	273	0	1145	1901	1184	-4600	-3844	0
2024-05-01 17:10:00-03:00	2024-05-01 17:15:00-03:00	16851	3463	831	135	168	272	0	1145	1895	1127	-4751	-3586	0
