interval_start_local	interval_end_local	solar	wind	geothermal	biomass	biogas	small_hydro	coal	nuclear	natural_gas	large_hydro	batteries	imports	other
2024-06-01 01:15:00-03:00	2024-06-01 01:20:00-03:00	117	4764	747.0	309	175	344	0	2265	8212	4707	3501	4328	0
2024-06-01 01:20:00-03:00	2024-06-01 01:25:00-03:00	111	4742	748.0	307	175	344	0	2264	8030	4695	3598	4447	0
2024-06-01 01:25:00-03:00	2024-06-01 01:30:00-03:00	109	4698	748.0	308	175	345	0	2264	8018	4705	3429	4453	0
2024-06-01 01:30:00-03:00	2024-06-01 01:35:00-03:00	116	4711	748.0	307	175	345	0	2266	8032	4706	3320	4421	0
2024-06-01 01:35:00-03:00	2024-06-01 01:40:00-03:00	120	4778	746.0	309	175	346	0	2265	7627	4777	3354	4576	0
2024-06-01 01:40:00-03:00	2024-06-01 01:45:00-03:00	120	4923	746.0	310	175	346	0	2267	7521	4820	3189	4543	0
2024-06-01 01:45:00-03:00	2024-06-01 01:50:00-03:00	119	4965	745.0	309	175	345	0	2267	7472	4779	3023	4622	0
2024-06-01 01:50:00-03:00	2024-06-01 01:55:00-03:00	117	4974	744.0	309	175	344	0	2266	7322	4682	3029	4716	0
2024-06-01 01:55:00-03:00	2024-06-01 02:00:00-03:00	116	4974	745.0	306	176	345	0	2268	7306	4668	2883	4818	0
2024-06-01 02:00:00-03:00	2024-06-01 02:05:00-03:00	114	4978	748.0	304	176	344	0	2267	7316	4576	2596	5006	0
2024-06-01 02:05:00-03:00	2024-06-01 02:10:00-03:00	119	4916	749.0	300	176	345	0	2267	7336	4650	2306	5101	0
2024-06-01 02:10:00-03:00	2024-06-01 02:15:00-03:00	131	4882	749.0	299	176	346	0	2269	7353	4614	2016	5237	0
2024-06-01 02:15:00-03:00	2024-06-01 02:20:00-03:00	148	4882	750.0	298	176	344	0	2268	7356	4586	1769	5340	0
2024-06-01 02:20:00-03:00	2024-06-01 02:25:00-03:00	149	4879	751.0	298	176	343	0	2268	7355	4593	1654	5263	0
2024-06-01 02:25:00-03:00	2024-06-01 02:30:00-03:00	145	4890	751.0	298	176	343	0	2268	7296	4635	1438	5328	0
2024-06-01 02:30:00-03:00	2024-06-01 02:35:00-03:00	141	4927	752.0	298	176	343	0	2268	7191	4638	1221	5484	0
2024-06-01 02:35:00-03:00	2024-06-01 02:40:00-03:00	140	4996	745.0	297	175	344	0	2268	7118	4630	1074	5488	0
2024-06-01 02:40:00-03:00	2024-06-01 02:45:00-03:00	142	5061	747.0	297	175	346	0	2268	7077	4555	1019	5474	0
2024-06-01 02:45:00-03:00	2024-06-01 02:50:00-03:00	138	5029	749.0	296	176	345	0	2268	7052	4532	960	5447	0
2024-06-01 02:50:00-03:00	2024-06-01 02:55:00-03:00	131	4949	753.0	296	176	345	0	2268	6984	4528	948	5459	0
2024-06-01 02:55:00-03:00	2024-06-01 03:00:00-03:00	121	4935	752.0	297	176	346	0	2269	6925	4502	700	5653	0
2024-06-01 03:00:00-03:00	2024-06-01 03:05:00-03:00	112	4902	752.0	295	176	345	0	2269	6888	4506	642	5671	0
2024-06-01 03:05:00-03:00	2024-06-01 03:10:00-03:00	103	4894	751.0	295	176	343	0	2269	6886	4510	650	5536	0
2024-06-01 03:10:00-03:00	2024-06-01 03:15:00-03:00	93	4808	752.0	295	176	343	0	2270	6881	4536	483	5566	0
2024-06-01 03:15:00-03:00	2024-06-01 03:20:00-03:00	85	4705	751.0	293	176	344	0	2270	6844	4522	435	5604	0
2024-06-01 03:20:00-03:00	2024-06-01 03:25:00-03:00	83	4591	751.0	291	176	344	0	2269	6824	4505	455	5552	0
2024-06-01 03:25:00-03:00	2024-06-01 03:30:00-03:00	80	4527	751.0	291	178	343	0	2269	6834	4509	333	5526	0
2024-06-01 03:30:00-03:00	2024-06-01 03:35:00-03:00	86	4506	750.0	292	179	342	0	2269	6808	4514	168	5574	0
2024-06-01 03:35:00-03:00	2024-06-01 03:40:00-03:00	93	4489	751.0	293	179	344	0	2269	6711	4520	155	5555	0
2024-06-01 03:40:00-03:00	2024-06-01 03:45:00-03:00	105	4505	751.0	291	179	345	0	2269	6556	4520	89	5623	0
2024-06-01 03:45:00-03:00	2024-06-01 03:50:00-03:00	119	4508	754.0	291	179	345	0	2270	6484	4511	-52	5610	0
2024-06-01 03:50:00-03:00	2024-06-01 03:55:00-03:00	137	4505	760.0	292	179	344	0	2269	6451	4513	-135	5537	0
2024-06-01 03:55:00-03:00	2024-06-01 04:00:00-03:00	155	4533	771.0	290	179	344	0	2269	6388	4530	-226	5446	0
2024-06-01 04:00:00-03:00	2024-06-01 04:05:00-03:00	175	4579	791.0	291	179	345	0	2270	6334	4477	-280	5355	0
2024-06-01 04:05:00-03:00	2024-06-01 04:10:00-03:00	188	4590	800.0	291	180	345	0	2269	6235	4382	619	4842	0
2024-06-01 04:10:00-03:00	2024-06-01 04:15:00-03:00	198	4621	801.0	292	180	345	0	2270	6114	4384	753	4892	0
2024-06-01 04:15:00-03:00	2024-06-01 04:20:00-03:00	200	4657	805.0	291	180	345	0	2269	5991	4370	662	4960	0
2024-06-01 04:20:00-03:00	2024-06-01 04:25:00-03:00	198	4657	805.0	290	180	345	0	2270	5858	4270	698	5072	0
2024-06-01 04:25:00-03:00	2024-06-01 04:30:00-03:00	198	4659	805.0	290	180	343	0	2270	5679	4274	651	5188	0
2024-06-01 04:30:00-03:00	2024-06-01 04:35:00-03:00	199	4659	805.0	291	180	343	0	2270	5626	4261	585	5180	0
2024-06-01 04:35:00-03:00	2024-06-01 04:40:00-03:00	200	4663	805.0	292	180	342	0	2271	5634	4178	417	5323	0
2024-06-01 04:40:00-03:00	2024-06-01 04:45:00-03:00	201	4673	806.0	291	180	342	0	2271	5641	4164	374	5273	0
2024-06-01 04:45:00-03:00	2024-06-01 04:50:00-03:00	197	4666	804.0	292	180	343	0	2271	5603	4142	368	5227	0
2024-06-01 04:50:00-03:00	2024-06-01 04:55:00-03:00	190	4680	805.0	292	180	343	0	2271	5575	4126	345	5156	0
2024-06-01 04:55:00-03:00	2024-06-01 05:00:00-03:00	189	4711	805.0	291	180	342	0	2271	5662	4099	253	5039	0
2024-06-01 05:00:00-03:00	2024-06-01 05:05:00-03:00	192	4715	805.0	291	181	342	0	2272	5748	4075	119	5005	0
2024-06-01 05:05:00-03:00	2024-06-01 05:10:00-03:00	197	4723	805.0	293	180	344	0	2271	5809	4105	-4	4966	0
2024-06-01 05:10:00-03:00	2024-06-01 05:15:00-03:00	200	4694	806.0	294	180	346	0	2271	5716	4122	5	5009	0
2024-06-01 05:15:00-03:00	2024-06-01 05:20:00-03:00	204	4702	805.0	294	180	346	0	2269	5568	3934	54	5193	0
2024-06-01 05:20:00-03:00	2024-06-01 05:25:00-03:00	204	4724	806.0	293	180	346	0	2270	5492	3834	69	5246	0
2024-06-01 05:25:00-03:00	2024-06-01 05:30:00-03:00	203	4747	805.0	292	180	344	0	2269	5434	3822	-44	5339	0
2024-06-01 05:30:00-03:00	2024-06-01 05:35:00-03:00	201	4791	805.0	292	180	344	0	2269	5357	3794	-152	5423	0
2024-06-01 05:35:00-03:00	2024-06-01 05:40:00-03:00	201	4796	805.0	292	180	343	0	2271	5285	3797	-138	5369	0
2024-06-01 05:40:00-03:00	2024-06-01 05:45:00-03:00	202	4833	805.0	293	180	343	0	2270	5206	3797	-86	5293	0
2024-06-01 05:45:00-03:00	2024-06-01 05:50:00-03:00	198	4833	805.0	293	180	343	0	2270	5155	3790	-189	5361	0
2024-06-01 05:50:00-03:00	2024-06-01 05:55:00-03:00	197	4820	806.0	292	180	343	0	2271	5122	3775	-169	5309	0
2024-06-01 05:55:00-03:00	2024-06-01 06:00:00-03:00	197	4843	806.0	292	180	343	0	2271	5111	3773	-270	5322	0
2024-06-01 06:00:00-03:00	2024-06-01 06:05:00-03:00	198	4861	806.0	291	180	343	0	2270	5100	3723	-163	5174	0
2024-06-01 06:05:00-03:00	2024-06-01 06:10:00-03:00	187	4854	807.0	291	180	344	0	2271	5115	3699	-10	4980	0
2024-06-01 06:10:00-03:00	2024-06-01 06:15:00-03:00	179	4851	806.0	292	180	344	0	2271	5121	3673	-101	5028	0
2024-06-01 06:15:00-03:00	2024-06-01 06:20:00-03:00	174	4819	806.0	292	180	344	0	2270	5054	3662	-141	5058	0
2024-06-01 06:20:00-03:00	2024-06-01 06:25:00-03:00	175	4778	806.0	291	181	344	0	2271	4973	3643	-141	5085	0
2024-06-01 06:25:00-03:00	2024-06-01 06:30:00-03:00	180	4769	806.0	293	180	344	0	2271	4928	3630	-136	5053	0
2024-06-01 06:30:00-03:00	2024-06-01 06:35:00-03:00	180	4772	806.0	293	181	345	0	2271	4926	3581	-242	5117	0
2024-06-01 06:35:00-03:00	2024-06-01 06:40:00-03:00	185	4725	806.0	294	180	345	0	2271	4925	3570	-484	5296	0
2024-06-01 06:40:00-03:00	2024-06-01 06:45:00-03:00	188	4710	807.0	296	181	346	0	2272	4883	3572	-541	5325	0
2024-06-01 06:45:00-03:00	2024-06-01 06:50:00-03:00	188	4662	808.0	294	180	347	0	2271	4796	3573	-499	5310	0
2024-06-01 06:50:00-03:00	2024-06-01 06:55:00-03:00	188	4637	808.0	293	180	347	0	2272	4696	3573	-477	5334	0
2024-06-01 06:55:00-03:00	2024-06-01 07:00:00-03:00	191	4621	808.0	292	180	347	0	2272	4518	3577	-399	5405	0
2024-06-01 07:00:00-03:00	2024-06-01 07:05:00-03:00	188	4599	807.0	292	180	346	0	2272	4403	3585	-331	5402	0
2024-06-01 07:05:00-03:00	2024-06-01 07:10:00-03:00	169	4556	808.0	293	181	346	0	2272	4304	3603	-144	5336	0
2024-06-01 07:10:00-03:00	2024-06-01 07:15:00-03:00	150	4511	808.0	291	180	344	0	2271	4239	3614	-65	5348	0
2024-06-01 07:15:00-03:00	2024-06-01 07:20:00-03:00	134	4487	808.0	292	180	341	0	2272	4176	3624	-11	5344	0
2024-06-01 07:20:00-03:00	2024-06-01 07:25:00-03:00	140	4476	807.0	291	180	341	0	2272	4019	3635	60	5397	0
2024-06-01 07:25:00-03:00	2024-06-01 07:30:00-03:00	134	4496	807.0	293	180	341	0	2272	3764	3656	-9	5650	0
2024-06-01 07:30:00-03:00	2024-06-01 07:35:00-03:00	130	4429	807.0	291	180	342	0	2273	3714	3672	32	5652	0
2024-06-01 07:35:00-03:00	2024-06-01 07:40:00-03:00	120	4458	808.0	292	180	342	0	2272	3750	3662	-55	5635	0
2024-06-01 07:40:00-03:00	2024-06-01 07:45:00-03:00	119	4447	807.0	293	180	345	0	2273	3767	3677	-37	5516	0
2024-06-01 07:45:00-03:00	2024-06-01 07:50:00-03:00	121	4366	808.0	291	180	344	0	2273	3780	3701	-83	5500	0
2024-06-01 07:50:00-03:00	2024-06-01 07:55:00-03:00	125	4329	808.0	291	180	344	0	2273	3770	3703	-174	5613	0
2024-06-01 07:55:00-03:00	2024-06-01 08:00:00-03:00	126	4327	808.0	293	180	345	0	2273	3769	3784	-213	5564	0
2024-06-01 08:00:00-03:00	2024-06-01 08:05:00-03:00	134	4322	807.0	293	180	346	0	2271	3800	3892	-261	5442	0
2024-06-01 08:05:00-03:00	2024-06-01 08:10:00-03:00	139	4291	807.0	293	180	345	0	2273	3817	3916	-237	5422	0
2024-06-01 08:10:00-03:00	2024-06-01 08:15:00-03:00	145	4275	808.0	294	180	339	0	2274	3819	3938	-225	5401	0
2024-06-01 08:15:00-03:00	2024-06-01 08:20:00-03:00	152	4290	808.0	293	180	339	0	2273	3811	3945	-152	5300	0
2024-06-01 08:20:00-03:00	2024-06-01 08:25:00-03:00	150	4312	807.0	292	179	340	0	2273	3773	3942	-95	5257	0
2024-06-01 08:25:00-03:00	2024-06-01 08:30:00-03:00	143	4330	806.0	292	179	339	0	2274	3781	3938	-202	5313	0
2024-06-01 08:30:00-03:00	2024-06-01 08:35:00-03:00	137	4360	806.0	292	179	339	0	2273	3785	3938	-179	5261	0
2024-06-01 08:35:00-03:00	2024-06-01 08:40:00-03:00	131	4348	806.0	293	179	339	0	2273	3774	3960	-168	5239	0
2024-06-01 08:40:00-03:00	2024-06-01 08:45:00-03:00	129	4358	807.0	293	179	339	0	2275	3752	3977	-176	5229	0
2024-06-01 08:45:00-03:00	2024-06-01 08:50:00-03:00	125	4414	807.0	293	179	339	0	2273	3686	3961	-191	5274	0
2024-06-01 08:50:00-03:00	2024-06-01 08:55:00-03:00	120	4489	806.0	293	179	339	0	2274	3559	3979	-373	5533	0
2024-06-01 08:55:00-03:00	2024-06-01 09:00:00-03:00	121	4518	806.0	295	179	339	0	2274	3512	3838	-348	5681	0
2024-06-01 09:00:00-03:00	2024-06-01 09:05:00-03:00	122	4514	807.0	297	179	339	0	2273	3492	3439	-164	5935	0
2024-06-01 09:05:00-03:00	2024-06-01 09:10:00-03:00	125	4549	807.0	295	179	339	0	2273	3496	3355	21	5734	0
2024-06-01 09:10:00-03:00	2024-06-01 09:15:00-03:00	125	4599	805.0	296	179	335	0	2275	3521	3367	-61	5710	0
2024-06-01 09:15:00-03:00	2024-06-01 09:20:00-03:00	124	4644	806.0	296	180	335	0	2274	3517	3401	-37	5640	0
2024-06-01 09:20:00-03:00	2024-06-01 09:25:00-03:00	126	4661	807.0	299	180	336	0	2274	3508	3396	16	5579	0
2024-06-01 09:25:00-03:00	2024-06-01 09:30:00-03:00	129	4636	808.0	299	180	335	0	2274	3503	3366	126	5554	0
2024-06-01 09:30:00-03:00	2024-06-01 09:35:00-03:00	134	4614	808.0	296	180	334	0	2274	3448	3368	2	5728	0
2024-06-01 09:35:00-03:00	2024-06-01 09:40:00-03:00	152	4542	808.0	297	180	334	0	2274	3341	3381	-39	5929	0
2024-06-01 09:40:00-03:00	2024-06-01 09:45:00-03:00	175	4459	808.0	297	180	334	0	2274	3221	3369	-95	6176	0
2024-06-01 09:45:00-03:00	2024-06-01 09:50:00-03:00	234	4379	808.0	299	180	334	0	2274	3102	3377	-94	6270	0
2024-06-01 09:50:00-03:00	2024-06-01 09:55:00-03:00	348	4304	809.0	299	180	333	0	2273	2991	3386	-107	6339	0
2024-06-01 09:55:00-03:00	2024-06-01 10:00:00-03:00	507	4254	809.0	300	180	333	0	2273	2908	3370	59	6061	0
2024-06-01 10:00:00-03:00	2024-06-01 10:05:00-03:00	746	4185	811.0	307	179	333	0	2274	2720	3329	187	5969	0
2024-06-01 10:05:00-03:00	2024-06-01 10:10:00-03:00	1122	4121	811.0	312	179	336	0	2272	2466	3210	335	5856	0
2024-06-01 10:10:00-03:00	2024-06-01 10:15:00-03:00	1558	4082	811.0	312	179	337	0	2272	2350	3187	387	5609	0
2024-06-01 10:15:00-03:00	2024-06-01 10:20:00-03:00	2060	4082	811.0	313	179	336	0	2273	2217	3158	345	5301	0
2024-06-01 10:20:00-03:00	2024-06-01 10:25:00-03:00	2632	4068	812.0	313	179	336	0	2273	1846	3143	315	5162	0
2024-06-01 10:25:00-03:00	2024-06-01 10:30:00-03:00	3230	4036	812.0	313	179	334	0	2273	1648	3102	151	5007	0
2024-06-01 10:30:00-03:00	2024-06-01 10:35:00-03:00	3907	4018	812.0	313	179	333	0	2272	1604	3065	-8	4545	0
2024-06-01 10:35:00-03:00	2024-06-01 10:40:00-03:00	4656	3983	812.0	315	178	333	0	2273	1522	3038	-57	4013	0
2024-06-01 10:40:00-03:00	2024-06-01 10:45:00-03:00	5399	3930	812.0	316	178	333	0	2274	1449	2952	-90	3521	0
2024-06-01 10:45:00-03:00	2024-06-01 10:50:00-03:00	6142	3891	811.0	314	178	334	0	2273	1406	2783	-223	3251	0
2024-06-01 10:50:00-03:00	2024-06-01 10:55:00-03:00	6857	3901	812.0	315	179	334	0	2273	1404	2575	-425	2984	0
2024-06-01 10:55:00-03:00	2024-06-01 11:00:00-03:00	7620	3895	812.0	314	179	333	0	2273	1405	2395	-757	2764	0
2024-06-01 11:00:00-03:00	2024-06-01 11:05:00-03:00	8354	3882	811.0	312	179	331	0	2272	1375	2022	-758	2539	0
2024-06-01 11:05:00-03:00	2024-06-01 11:10:00-03:00	9046	3883	812.0	315	179	329	0	2272	1254	1807	-615	2313	0
2024-06-01 11:10:00-03:00	2024-06-01 11:15:00-03:00	9756	3922	811.0	312	179	330	0	2273	1128	1813	-569	1743	0
2024-06-01 11:15:00-03:00	2024-06-01 11:20:00-03:00	10411	3920	809.0	312	179	330	0	2273	1064	1797	-794	1414	0
2024-06-01 11:20:00-03:00	2024-06-01 11:25:00-03:00	10922	3963	811.0	311	179	329	0	2273	1057	1771	-1134	1249	0
2024-06-01 11:25:00-03:00	2024-06-01 11:30:00-03:00	11277	4039	810.0	311	178	328	0	2273	1057	1705	-1589	1255	0
2024-06-01 11:30:00-03:00	2024-06-01 11:35:00-03:00	11795	4063	811.0	310	179	328	0	2273	1055	1675	-1898	1071	0
2024-06-01 11:35:00-03:00	2024-06-01 11:40:00-03:00	12132	4051	809.0	313	179	326	0	2274	1058	1633	-2228	1039	0
2024-06-01 11:40:00-03:00	2024-06-01 11:45:00-03:00	12242	3958	809.0	310	179	326	0	2274	1064	1613	-2516	1293	0
2024-06-01 11:45:00-03:00	2024-06-01 11:50:00-03:00	12499	3990	803.0	310	179	329	0	2273	1079	1606	-2821	1254	0
2024-06-01 11:50:00-03:00	2024-06-01 11:55:00-03:00	12688	4051	800.0	313	179	328	0	2273	1095	1602	-3115	1231	0
2024-06-01 11:55:00-03:00	2024-06-01 12:00:00-03:00	12748	4089	808.0	311	179	329	0	2273	1119	1605	-3188	1206	0
2024-06-01 12:00:00-03:00	2024-06-01 12:05:00-03:00	12688	4108	808.0	313	179	326	0	2274	1190	1586	-2944	977	0
2024-06-01 12:05:00-03:00	2024-06-01 12:10:00-03:00	12931	4142	808.0	313	179	323	0	2274	1211	1556	-2593	556	0
2024-06-01 12:10:00-03:00	2024-06-01 12:15:00-03:00	13406	4227	807.0	311	179	323	0	2273	1179	1453	-2101	-325	0
2024-06-01 12:15:00-03:00	2024-06-01 12:20:00-03:00	13712	4246	806.0	312	179	323	0	2274	1216	1343	-1858	-767	0
2024-06-01 12:20:00-03:00	2024-06-01 12:25:00-03:00	13895	4270	807.0	314	179	322	0	2274	1265	1247	-1888	-944	0
2024-06-01 12:25:00-03:00	2024-06-01 12:30:00-03:00	14052	4310	809.0	313	179	321	0	2274	1273	1209	-2073	-956	0
2024-06-01 12:30:00-03:00	2024-06-01 12:35:00-03:00	14196	4310	809.0	314	179	323	0	2274	1277	1202	-2328	-926	0
2024-06-01 12:35:00-03:00	2024-06-01 12:40:00-03:00	14465	4313	809.0	313	179	323	0	2273	1277	1215	-2394	-1166	0
2024-06-01 12:40:00-03:00	2024-06-01 12:45:00-03:00	14495	4322	808.0	314	179	323	0	2274	1278	1223	-2373	-1302	0
2024-06-01 12:45:00-03:00	2024-06-01 12:50:00-03:00	14609	4335	808.0	315	179	324	0	2274	1280	1211	-2514	-1367	0
2024-06-01 12:50:00-03:00	2024-06-01 12:55:00-03:00	14754	4336	808.0	315	179	323	0	2274	1282	1205	-2538	-1483	0
2024-06-01 12:55:00-03:00	2024-06-01 13:00:00-03:00	14913	4337	807.0	314	179	323	0	2273	1280	1207	-2667	-1633	0
2024-06-01 13:00:00-03:00	2024-06-01 13:05:00-03:00	14981	4375	807.0	314	179	323	0	2273	1282	1165	-2588	-1819	0
2024-06-01 13:05:00-03:00	2024-06-01 13:10:00-03:00	15269	4380	807.0	316	179	323	0	2274	1278	1021	-2498	-2030	0
2024-06-01 13:10:00-03:00	2024-06-01 13:15:00-03:00	15457	4349	807.0	316	179	323	0	2274	1275	1014	-2266	-2290	0
2024-06-01 13:15:00-03:00	2024-06-01 13:20:00-03:00	15550	4320	807.0	316	179	324	0	2273	1266	991	-2193	-2410	0
2024-06-01 13:20:00-03:00	2024-06-01 13:25:00-03:00	15608	4282	807.0	315	179	324	0	2272	1264	972	-2266	-2367	0
2024-06-01 13:25:00-03:00	2024-06-01 13:30:00-03:00	15630	4294	806.0	316	179	324	0	2271	1263	985	-2351	-2408	0
2024-06-01 13:30:00-03:00	2024-06-01 13:35:00-03:00	15765	4277	806.0	316	180	324	0	2269	1268	989	-2398	-2556	0
2024-06-01 13:35:00-03:00	2024-06-01 13:40:00-03:00	15881	4239	806.0	318	180	324	0	2269	1310	967	-2414	-2687	0
2024-06-01 13:40:00-03:00	2024-06-01 13:45:00-03:00	16018	4172	804.0	317	180	323	0	2266	1317	955	-2487	-2811	0
2024-06-01 13:45:00-03:00	2024-06-01 13:50:00-03:00	15964	4117	804.0	317	180	322	0	2268	1339	966	-2489	-2803	0
2024-06-01 13:50:00-03:00	2024-06-01 13:55:00-03:00	16108	4076	803.0	313	179	322	0	2268	1378	953	-2562	-2955	0
2024-06-01 13:55:00-03:00	2024-06-01 14:00:00-03:00	15795	4023	803.0	313	179	322	0	2267	1431	987	-2873	-2500	0
2024-06-01 14:00:00-03:00	2024-06-01 14:05:00-03:00	15752	4029	803.0	313	180	322	0	2266	1402	998	-2726	-2627	0
2024-06-01 14:05:00-03:00	2024-06-01 14:10:00-03:00	15766	3998	803.0	315	180	321	0	2267	1405	979	-3431	-2212	0
2024-06-01 14:10:00-03:00	2024-06-01 14:15:00-03:00	15775	3971	802.0	315	180	322	0	2266	1406	975	-3471	-2264	0
2024-06-01 14:15:00-03:00	2024-06-01 14:20:00-03:00	15934	3938	802.0	315	180	322	0	2266	1408	978	-3338	-2528	0
2024-06-01 14:20:00-03:00	2024-06-01 14:25:00-03:00	16222	3869	802.0	315	180	321	0	2266	1447	1039	-3331	-2892	0
2024-06-01 14:25:00-03:00	2024-06-01 14:30:00-03:00	16269	3844	802.0	317	180	321	0	2267	1539	1093	-3386	-3093	0
2024-06-01 14:30:00-03:00	2024-06-01 14:35:00-03:00	16368	3912	801.0	317	180	322	0	2267	1618	1085	-3396	-3422	0
2024-06-01 14:35:00-03:00	2024-06-01 14:40:00-03:00	16504	3948	801.0	317	180	321	0	2266	1647	1066	-3281	-3893	0
2024-06-01 14:40:00-03:00	2024-06-01 14:45:00-03:00	16542	4007	801.0	317	180	321	0	2267	1643	1044	-3428	-3925	0
2024-06-01 14:45:00-03:00	2024-06-01 14:50:00-03:00	16584	4056	801.0	316	180	322	0	2266	1633	1025	-3327	-4181	0
2024-06-01 14:50:00-03:00	2024-06-01 14:55:00-03:00	16577	4081	800.0	315	180	321	0	2266	1619	1023	-3327	-4310	0
2024-06-01 14:55:00-03:00	2024-06-01 15:00:00-03:00	16647	4132	800.0	314	180	321	0	2266	1599	1015	-3385	-4442	0
2024-06-01 15:00:00-03:00	2024-06-01 15:05:00-03:00	16802	4175	799.0	315	180	322	0	2266	1589	1007	-3486	-4593	0
2024-06-01 15:05:00-03:00	2024-06-01 15:10:00-03:00	17353	4196	799.0	315	180	322	0	2266	1601	983	-4093	-4666	0
2024-06-01 15:10:00-03:00	2024-06-01 15:15:00-03:00	17268	4154	799.0	315	180	322	0	2266	1607	985	-4107	-4654	0
2024-06-01 15:15:00-03:00	2024-06-01 15:20:00-03:00	17219	4146	798.0	314	180	322	0	2266	1598	1006	-3994	-4777	0
2024-06-01 15:20:00-03:00	2024-06-01 15:25:00-03:00	17182	4175	798.0	314	180	322	0	2267	1607	1011	-4015	-4857	0
2024-06-01 15:25:00-03:00	2024-06-01 15:30:00-03:00	17020	4199	798.0	313	180	322	0	2266	1612	1001	-3920	-4921	0
2024-06-01 15:30:00-03:00	2024-06-01 15:35:00-03:00	16899	4180	797.0	313	180	322	0	2267	1603	979	-3789	-4968	0
2024-06-01 15:35:00-03:00	2024-06-01 15:40:00-03:00	17003	4202	797.0	313	180	323	0	2266	1572	975	-3968	-4992	0
2024-06-01 15:40:00-03:00	2024-06-01 15:45:00-03:00	17037	4252	797.0	313	180	322	0	2266	1571	968	-3981	-5124	0
2024-06-01 15:45:00-03:00	2024-06-01 15:50:00-03:00	17063	4235	797.0	314	180	321	0	2266	1567	964	-3964	-5262	0
2024-06-01 15:50:00-03:00	2024-06-01 15:55:00-03:00	16973	4259	796.0	312	180	322	0	2266	1565	968	-3849	-5351	0
2024-06-01 15:55:00-03:00	2024-06-01 16:00:00-03:00	16954	4275	796.0	312	180	322	0	2266	1563	949	-3797	-5467	0
2024-06-01 16:00:00-03:00	2024-06-01 16:05:00-03:00	16992	4236	796.0	312	180	320	0	2266	1560	928	-3738	-5597	0
2024-06-01 16:05:00-03:00	2024-06-01 16:10:00-03:00	16994	4236	795.0	314	180	321	0	2266	1553	909	-4027	-5396	0
2024-06-01 16:10:00-03:00	2024-06-01 16:15:00-03:00	16975	4268	794.0	314	180	321	0	2267	1555	912	-4173	-5320	0
2024-06-01 16:15:00-03:00	2024-06-01 16:20:00-03:00	16984	4317	794.0	314	180	323	0	2266	1582	905	-4231	-5386	0
2024-06-01 16:20:00-03:00	2024-06-01 16:25:00-03:00	16982	4374	793.0	315	180	323	0	2267	1570	904	-4108	-5584	0
2024-06-01 16:25:00-03:00	2024-06-01 16:30:00-03:00	16851	4456	793.0	315	180	323	0	2267	1552	908	-3848	-5905	0
2024-06-01 16:30:00-03:00	2024-06-01 16:35:00-03:00	16831	4433	792.0	315	180	323	0	2267	1551	930	-3781	-5964	0
2024-06-01 16:35:00-03:00	2024-06-01 16:40:00-03:00	16895	4455	792.0	314	180	323	0	2266	1552	928	-3635	-6018	0
2024-06-01 16:40:00-03:00	2024-06-01 16:45:00-03:00	16938	4447	792.0	314	180	321	0	2266	1549	914	-3545	-6176	0
2024-06-01 16:45:00-03:00	2024-06-01 16:50:00-03:00	16926	4475	793.0	314	180	322	0	2267	1545	916	-3579	-6354	0
